
              -- N E S T --
  Copyright (C) 2004 The NEST Initiative

 Version: 3.9.0-post0.dev0
 Built: Jan 15 2026 10:38:56

 This program is provided AS IS and comes with
 NO WARRANTY. See the file LICENSE for details.

 Problems or suggestions?
   Visit https://www.nest-simulator.org

 Type 'nest.help()' to find out more about NEST.



[  11% ] Model time: 213.0 ms, Real-time factor: 0.3315
[  11% ] Model time: 213.5 ms, Real-time factor: 0.3315
[  11% ] Model time: 214.0 ms, Real-time factor: 0.3314
[  11% ] Model time: 214.5 ms, Real-time factor: 0.3313
[  11% ] Model time: 215.0 ms, Real-time factor: 0.3312
[  11% ] Model time: 215.5 ms, Real-time factor: 0.3311
[  11% ] Model time: 216.0 ms, Real-time factor: 0.3310
[  11% ] Model time: 216.5 ms, Real-time factor: 0.3309
[  11% ] Model time: 217.0 ms, Real-time factor: 0.3309
[  11% ] Model time: 217.5 ms, Real-time factor: 0.3308
[  11% ] Model time: 218.0 ms, Real-time factor: 0.3307
[  11% ] Model time: 218.5 ms, Real-time factor: 0.3306
[  11% ] Model time: 219.0 ms, Real-time factor: 0.3305
[  11% ] Model time: 219.5 ms, Real-time factor: 0.3304
[  11% ] Model time: 220.0 ms, Real-time factor: 0.3304
[  12% ] Model time: 220.5 ms, Real-time factor: 0.3304
[  12% ] Model time: 221.0 ms, Real-time factor: 0.3303
[  12% ] Model time: 221.5 ms, Real-time factor: 0.3302
[  12% ] Model time: 222.0 ms, Real-time factor: 0.3302
[  12% ] Model time: 222.5 ms, Real-time factor: 0.3301
[  12% ] Model time: 223.0 ms, Real-time factor: 0.3301
[  12% ] Model time: 223.5 ms, Real-time factor: 0.3300
[  12% ] Model time: 224.0 ms, Real-time factor: 0.3300
[  12% ] Model time: 224.5 ms, Real-time factor: 0.3299
[  12% ] Model time: 225.0 ms, Real-time factor: 0.3298
[  12% ] Model time: 225.5 ms, Real-time factor: 0.3297
[  12% ] Model time: 226.0 ms, Real-time factor: 0.3296
[  12% ] Model time: 226.5 ms, Real-time factor: 0.3295
[  12% ] Model time: 227.0 ms, Real-time factor: 0.3295
[  12% ] Model time: 227.5 ms, Real-time factor: 0.3294
[  12% ] Model time: 228.0 ms, Real-time factor: 0.3293
[  12% ] Model time: 228.5 ms, Real-time factor: 0.3293
[  12% ] Model time: 229.0 ms, Real-time factor: 0.3292
[  12% ] Model time: 229.5 ms, Real-time factor: 0.3292
[  12% ] Model time: 230.0 ms, Real-time factor: 0.3292
[  12% ] Model time: 230.5 ms, Real-time factor: 0.3291
[  12% ] Model time: 231.0 ms, Real-time factor: 0.3290
[  12% ] Model time: 231.5 ms, Real-time factor: 0.3290
[  12% ] Model time: 232.0 ms, Real-time factor: 0.3289
[  12% ] Model time: 232.5 ms, Real-time factor: 0.3289
[  12% ] Model time: 233.0 ms, Real-time factor: 0.3288
[  12% ] Model time: 233.5 ms, Real-time factor: 0.3288
[  12% ] Model time: 234.0 ms, Real-time factor: 0.3287
[  12% ] Model time: 234.5 ms, Real-time factor: 0.3286
[  12% ] Model time: 235.0 ms, Real-time factor: 0.3285
[  12% ] Model time: 235.5 ms, Real-time factor: 0.3285
[  12% ] Model time: 236.0 ms, Real-time factor: 0.3285
[  12% ] Model time: 236.5 ms, Real-time factor: 0.3284
[  12% ] Model time: 237.0 ms, Real-time factor: 0.3283
[  12% ] Model time: 237.5 ms, Real-time factor: 0.3282
[  12% ] Model time: 238.0 ms, Real-time factor: 0.3282
[  12% ] Model time: 238.5 ms, Real-time factor: 0.3281
[  12% ] Model time: 239.0 ms, Real-time factor: 0.3281
[  12% ] Model time: 239.5 ms, Real-time factor: 0.3280
[  12% ] Model time: 240.0 ms, Real-time factor: 0.3280
[  13% ] Model time: 240.5 ms, Real-time factor: 0.3279
[  13% ] Model time: 241.0 ms, Real-time factor: 0.3278
[  13% ] Model time: 241.5 ms, Real-time factor: 0.3278
[  13% ] Model time: 242.0 ms, Real-time factor: 0.3278
[  13% ] Model time: 242.5 ms, Real-time factor: 0.3277
[  13% ] Model time: 243.0 ms, Real-time factor: 0.3276
[  13% ] Model time: 243.5 ms, Real-time factor: 0.3276
[  13% ] Model time: 244.0 ms, Real-time factor: 0.3275
[  13% ] Model time: 244.5 ms, Real-time factor: 0.3274
[  13% ] Model time: 245.0 ms, Real-time factor: 0.3273
[  13% ] Model time: 245.5 ms, Real-time factor: 0.3273
[  13% ] Model time: 246.0 ms, Real-time factor: 0.3273
[  13% ] Model time: 246.5 ms, Real-time factor: 0.3272
[  13% ] Model time: 247.0 ms, Real-time factor: 0.3271
[  13% ] Model time: 247.5 ms, Real-time factor: 0.3271
[  13% ] Model time: 248.0 ms, Real-time factor: 0.3270
[  13% ] Model time: 248.5 ms, Real-time factor: 0.3270
[  13% ] Model time: 249.0 ms, Real-time factor: 0.3269
[  13% ] Model time: 249.5 ms, Real-time factor: 0.3268
[  13% ] Model time: 250.0 ms, Real-time factor: 0.3268
[  13% ] Model time: 250.5 ms, Real-time factor: 0.3267
[  13% ] Model time: 251.0 ms, Real-time factor: 0.3266
[  13% ] Model time: 251.5 ms, Real-time factor: 0.3265
[  13% ] Model time: 252.0 ms, Real-time factor: 0.3265
[  13% ] Model time: 252.5 ms, Real-time factor: 0.3264
[  13% ] Model time: 253.0 ms, Real-time factor: 0.3263
[  13% ] Model time: 253.5 ms, Real-time factor: 0.3263
[  13% ] Model time: 254.0 ms, Real-time factor: 0.3262
[  13% ] Model time: 254.5 ms, Real-time factor: 0.3262
[  13% ] Model time: 255.0 ms, Real-time factor: 0.3262
[  13% ] Model time: 255.5 ms, Real-time factor: 0.3261
[  13% ] Model time: 256.0 ms, Real-time factor: 0.3260
[  13% ] Model time: 256.5 ms, Real-time factor: 0.3260
[  13% ] Model time: 257.0 ms, Real-time factor: 0.3259
[  13% ] Model time: 257.5 ms, Real-time factor: 0.3259
[  13% ] Model time: 258.0 ms, Real-time factor: 0.3259
[  13% ] Model time: 258.5 ms, Real-time factor: 0.3259
[  13% ] Model time: 259.0 ms, Real-time factor: 0.3258
[  13% ] Model time: 259.5 ms, Real-time factor: 0.3257
[  13% ] Model time: 260.0 ms, Real-time factor: 0.3257
[  14% ] Model time: 260.5 ms, Real-time factor: 0.3256
[  14% ] Model time: 261.0 ms, Real-time factor: 0.3256
[  14% ] Model time: 261.5 ms, Real-time factor: 0.3256
[  14% ] Model time: 262.0 ms, Real-time factor: 0.3255
[  14% ] Model time: 262.5 ms, Real-time factor: 0.3254
[  14% ] Model time: 263.0 ms, Real-time factor: 0.3254
[  14% ] Model time: 263.5 ms, Real-time factor: 0.3253
[  14% ] Model time: 264.0 ms, Real-time factor: 0.3252
[  14% ] Model time: 264.5 ms, Real-time factor: 0.3252
[  14% ] Model time: 265.0 ms, Real-time factor: 0.3252
[  14% ] Model time: 265.5 ms, Real-time factor: 0.3251
[  14% ] Model time: 266.0 ms, Real-time factor: 0.3251
[  14% ] Model time: 266.5 ms, Real-time factor: 0.3250
[  14% ] Model time: 267.0 ms, Real-time factor: 0.3250
[  14% ] Model time: 267.5 ms, Real-time factor: 0.3250
[  14% ] Model time: 268.0 ms, Real-time factor: 0.3249
[  14% ] Model time: 268.5 ms, Real-time factor: 0.3249
[  14% ] Model time: 269.0 ms, Real-time factor: 0.3248
[  14% ] Model time: 269.5 ms, Real-time factor: 0.3247
[  14% ] Model time: 270.0 ms, Real-time factor: 0.3247
[  14% ] Model time: 270.5 ms, Real-time factor: 0.3246
[  14% ] Model time: 271.0 ms, Real-time factor: 0.3246
[  14% ] Model time: 271.5 ms, Real-time factor: 0.3246
[  14% ] Model time: 272.0 ms, Real-time factor: 0.3245
[  14% ] Model time: 272.5 ms, Real-time factor: 0.3244
[  14% ] Model time: 273.0 ms, Real-time factor: 0.3244
[  14% ] Model time: 273.5 ms, Real-time factor: 0.3243
[  14% ] Model time: 274.0 ms, Real-time factor: 0.3243
[  14% ] Model time: 274.5 ms, Real-time factor: 0.3243
[  14% ] Model time: 275.0 ms, Real-time factor: 0.3242
[  14% ] Model time: 275.5 ms, Real-time factor: 0.3241
[  14% ] Model time: 276.0 ms, Real-time factor: 0.3241
[  14% ] Model time: 276.5 ms, Real-time factor: 0.3240
[  14% ] Model time: 277.0 ms, Real-time factor: 0.3240
[  14% ] Model time: 277.5 ms, Real-time factor: 0.3239
[  14% ] Model time: 278.0 ms, Real-time factor: 0.3239
[  14% ] Model time: 278.5 ms, Real-time factor: 0.3238
[  14% ] Model time: 279.0 ms, Real-time factor: 0.3237
[  14% ] Model time: 279.5 ms, Real-time factor: 0.3237
[  14% ] Model time: 280.0 ms, Real-time factor: 0.3236
[  15% ] Model time: 280.5 ms, Real-time factor: 0.3236
[  15% ] Model time: 281.0 ms, Real-time factor: 0.3236
[  15% ] Model time: 281.5 ms, Real-time factor: 0.3235
[  15% ] Model time: 282.0 ms, Real-time factor: 0.3235
[  15% ] Model time: 282.5 ms, Real-time factor: 0.3234
[  15% ] Model time: 283.0 ms, Real-time factor: 0.3233
[  15% ] Model time: 283.5 ms, Real-time factor: 0.3233
[  15% ] Model time: 284.0 ms, Real-time factor: 0.3233
[  15% ] Model time: 284.5 ms, Real-time factor: 0.3233
[  15% ] Model time: 285.0 ms, Real-time factor: 0.3232
[  15% ] Model time: 285.5 ms, Real-time factor: 0.3231
[  15% ] Model time: 286.0 ms, Real-time factor: 0.3231
[  15% ] Model time: 286.5 ms, Real-time factor: 0.3230
[  15% ] Model time: 287.0 ms, Real-time factor: 0.3230
[  15% ] Model time: 287.5 ms, Real-time factor: 0.3230
[  15% ] Model time: 288.0 ms, Real-time factor: 0.3229
[  15% ] Model time: 288.5 ms, Real-time factor: 0.3229
[  15% ] Model time: 289.0 ms, Real-time factor: 0.3228
[  15% ] Model time: 289.5 ms, Real-time factor: 0.3228
[  15% ] Model time: 290.0 ms, Real-time factor: 0.3228
[  15% ] Model time: 290.5 ms, Real-time factor: 0.3227
[  15% ] Model time: 291.0 ms, Real-time factor: 0.3227
[  15% ] Model time: 291.5 ms, Real-time factor: 0.3226
[  15% ] Model time: 292.0 ms, Real-time factor: 0.3226
[  15% ] Model time: 292.5 ms, Real-time factor: 0.3225
[  15% ] Model time: 293.0 ms, Real-time factor: 0.3224
[  15% ] Model time: 293.5 ms, Real-time factor: 0.3224
[  15% ] Model time: 294.0 ms, Real-time factor: 0.3224
[  15% ] Model time: 294.5 ms, Real-time factor: 0.3223
[  15% ] Model time: 295.0 ms, Real-time factor: 0.3223
[  15% ] Model time: 295.5 ms, Real-time factor: 0.3222
[  15% ] Model time: 296.0 ms, Real-time factor: 0.3222
[  15% ] Model time: 296.5 ms, Real-time factor: 0.3222
[  15% ] Model time: 297.0 ms, Real-time factor: 0.3221
[  15% ] Model time: 297.5 ms, Real-time factor: 0.3221
[  15% ] Model time: 298.0 ms, Real-time factor: 0.3220
[  15% ] Model time: 298.5 ms, Real-time factor: 0.3220
[  15% ] Model time: 299.0 ms, Real-time factor: 0.3219
[  15% ] Model time: 299.5 ms, Real-time factor: 0.3219
[  15% ] Model time: 300.0 ms, Real-time factor: 0.3219
[  16% ] Model time: 300.5 ms, Real-time factor: 0.3218
[  16% ] Model time: 301.0 ms, Real-time factor: 0.3217
[  16% ] Model time: 301.5 ms, Real-time factor: 0.3217
[  16% ] Model time: 302.0 ms, Real-time factor: 0.3216
[  16% ] Model time: 302.5 ms, Real-time factor: 0.3216
[  16% ] Model time: 303.0 ms, Real-time factor: 0.3216
[  16% ] Model time: 303.5 ms, Real-time factor: 0.3216
[  16% ] Model time: 304.0 ms, Real-time factor: 0.3215
[  16% ] Model time: 304.5 ms, Real-time factor: 0.3215
[  16% ] Model time: 305.0 ms, Real-time factor: 0.3214
[  16% ] Model time: 305.5 ms, Real-time factor: 0.3214
[  16% ] Model time: 306.0 ms, Real-time factor: 0.3214
[  16% ] Model time: 306.5 ms, Real-time factor: 0.3214
[  16% ] Model time: 307.0 ms, Real-time factor: 0.3213
[  16% ] Model time: 307.5 ms, Real-time factor: 0.3213
[  16% ] Model time: 308.0 ms, Real-time factor: 0.3212
[  16% ] Model time: 308.5 ms, Real-time factor: 0.3212
[  16% ] Model time: 309.0 ms, Real-time factor: 0.3211
[  16% ] Model time: 309.5 ms, Real-time factor: 0.3211
[  16% ] Model time: 310.0 ms, Real-time factor: 0.3211
[  16% ] Model time: 310.5 ms, Real-time factor: 0.3210
[  16% ] Model time: 311.0 ms, Real-time factor: 0.3210
[  16% ] Model time: 311.5 ms, Real-time factor: 0.3209
[  16% ] Model time: 312.0 ms, Real-time factor: 0.3209
[  16% ] Model time: 312.5 ms, Real-time factor: 0.3209
[  16% ] Model time: 313.0 ms, Real-time factor: 0.3209
[  16% ] Model time: 313.5 ms, Real-time factor: 0.3208
[  16% ] Model time: 314.0 ms, Real-time factor: 0.3208
[  16% ] Model time: 314.5 ms, Real-time factor: 0.3207
[  16% ] Model time: 315.0 ms, Real-time factor: 0.3207
[  16% ] Model time: 315.5 ms, Real-time factor: 0.3206
[  16% ] Model time: 316.0 ms, Real-time factor: 0.3206
[  16% ] Model time: 316.5 ms, Real-time factor: 0.3206
[  16% ] Model time: 317.0 ms, Real-time factor: 0.3205
[  16% ] Model time: 317.5 ms, Real-time factor: 0.3205
[  16% ] Model time: 318.0 ms, Real-time factor: 0.3204
[  16% ] Model time: 318.5 ms, Real-time factor: 0.3204
[  16% ] Model time: 319.0 ms, Real-time factor: 0.3204
[  16% ] Model time: 319.5 ms, Real-time factor: 0.3204
[  16% ] Model time: 320.0 ms, Real-time factor: 0.3203
[  17% ] Model time: 320.5 ms, Real-time factor: 0.3203
[  17% ] Model time: 321.0 ms, Real-time factor: 0.3202
[  17% ] Model time: 321.5 ms, Real-time factor: 0.3202
[  17% ] Model time: 322.0 ms, Real-time factor: 0.3202
[  17% ] Model time: 322.5 ms, Real-time factor: 0.3202
[  17% ] Model time: 323.0 ms, Real-time factor: 0.3201
[  17% ] Model time: 323.5 ms, Real-time factor: 0.3201
[  17% ] Model time: 324.0 ms, Real-time factor: 0.3200
[  17% ] Model time: 324.5 ms, Real-time factor: 0.3200
[  17% ] Model time: 325.0 ms, Real-time factor: 0.3200
[  17% ] Model time: 325.5 ms, Real-time factor: 0.3199
[  17% ] Model time: 326.0 ms, Real-time factor: 0.3199
[  17% ] Model time: 326.5 ms, Real-time factor: 0.3199
[  17% ] Model time: 327.0 ms, Real-time factor: 0.3198
[  17% ] Model time: 327.5 ms, Real-time factor: 0.3198
[  17% ] Model time: 328.0 ms, Real-time factor: 0.3198
[  17% ] Model time: 328.5 ms, Real-time factor: 0.3198
[  17% ] Model time: 329.0 ms, Real-time factor: 0.3197
[  17% ] Model time: 329.5 ms, Real-time factor: 0.3197
[  17% ] Model time: 330.0 ms, Real-time factor: 0.3197
[  17% ] Model time: 330.5 ms, Real-time factor: 0.3196
[  17% ] Model time: 331.0 ms, Real-time factor: 0.3196
[  17% ] Model time: 331.5 ms, Real-time factor: 0.3195
[  17% ] Model time: 332.0 ms, Real-time factor: 0.3195
[  17% ] Model time: 332.5 ms, Real-time factor: 0.3195
[  17% ] Model time: 333.0 ms, Real-time factor: 0.3195
[  17% ] Model time: 333.5 ms, Real-time factor: 0.3194
[  17% ] Model time: 334.0 ms, Real-time factor: 0.3194
[  17% ] Model time: 334.5 ms, Real-time factor: 0.3193
[  17% ] Model time: 335.0 ms, Real-time factor: 0.3194
[  17% ] Model time: 335.5 ms, Real-time factor: 0.3193
[  17% ] Model time: 336.0 ms, Real-time factor: 0.3193
[  17% ] Model time: 336.5 ms, Real-time factor: 0.3192
[  17% ] Model time: 337.0 ms, Real-time factor: 0.3192
[  17% ] Model time: 337.5 ms, Real-time factor: 0.3191
[  17% ] Model time: 338.0 ms, Real-time factor: 0.3191
[  17% ] Model time: 338.5 ms, Real-time factor: 0.3191
[  17% ] Model time: 339.0 ms, Real-time factor: 0.3191
[  17% ] Model time: 339.5 ms, Real-time factor: 0.3190
[  17% ] Model time: 340.0 ms, Real-time factor: 0.3190
[  18% ] Model time: 340.5 ms, Real-time factor: 0.3189
[  18% ] Model time: 341.0 ms, Real-time factor: 0.3189
[  18% ] Model time: 341.5 ms, Real-time factor: 0.3189
[  18% ] Model time: 342.0 ms, Real-time factor: 0.3189
[  18% ] Model time: 342.5 ms, Real-time factor: 0.3188
[  18% ] Model time: 343.0 ms, Real-time factor: 0.3188
[  18% ] Model time: 343.5 ms, Real-time factor: 0.3187
[  18% ] Model time: 344.0 ms, Real-time factor: 0.3187
[  18% ] Model time: 344.5 ms, Real-time factor: 0.3187
[  18% ] Model time: 345.0 ms, Real-time factor: 0.3186
[  18% ] Model time: 345.5 ms, Real-time factor: 0.3186
[  18% ] Model time: 346.0 ms, Real-time factor: 0.3186
[  18% ] Model time: 346.5 ms, Real-time factor: 0.3185
[  18% ] Model time: 347.0 ms, Real-time factor: 0.3185
[  18% ] Model time: 347.5 ms, Real-time factor: 0.3185
[  18% ] Model time: 348.0 ms, Real-time factor: 0.3185
[  18% ] Model time: 348.5 ms, Real-time factor: 0.3184
[  18% ] Model time: 349.0 ms, Real-time factor: 0.3184
[  18% ] Model time: 349.5 ms, Real-time factor: 0.3183
[  18% ] Model time: 350.0 ms, Real-time factor: 0.3183
[  18% ] Model time: 350.5 ms, Real-time factor: 0.3183
[  18% ] Model time: 351.0 ms, Real-time factor: 0.3183
[  18% ] Model time: 351.5 ms, Real-time factor: 0.3182
[  18% ] Model time: 352.0 ms, Real-time factor: 0.3182
[  18% ] Model time: 352.5 ms, Real-time factor: 0.3181
[  18% ] Model time: 353.0 ms, Real-time factor: 0.3181
[  18% ] Model time: 353.5 ms, Real-time factor: 0.3180
[  18% ] Model time: 354.0 ms, Real-time factor: 0.3180
[  18% ] Model time: 354.5 ms, Real-time factor: 0.3180
[  18% ] Model time: 355.0 ms, Real-time factor: 0.3180
[  18% ] Model time: 355.5 ms, Real-time factor: 0.3179
[  18% ] Model time: 356.0 ms, Real-time factor: 0.3179
[  18% ] Model time: 356.5 ms, Real-time factor: 0.3178
[  18% ] Model time: 357.0 ms, Real-time factor: 0.3178
[  18% ] Model time: 357.5 ms, Real-time factor: 0.3178
[  18% ] Model time: 358.0 ms, Real-time factor: 0.3178
[  18% ] Model time: 358.5 ms, Real-time factor: 0.3177
[  18% ] Model time: 359.0 ms, Real-time factor: 0.3177
[  18% ] Model time: 359.5 ms, Real-time factor: 0.3177
[  18% ] Model time: 360.0 ms, Real-time factor: 0.3176
[  19% ] Model time: 360.5 ms, Real-time factor: 0.3176
[  19% ] Model time: 361.0 ms, Real-time factor: 0.3176
[  19% ] Model time: 361.5 ms, Real-time factor: 0.3176
[  19% ] Model time: 362.0 ms, Real-time factor: 0.3176
[  19% ] Model time: 362.5 ms, Real-time factor: 0.3175
[  19% ] Model time: 363.0 ms, Real-time factor: 0.3175
[  19% ] Model time: 363.5 ms, Real-time factor: 0.3174
[  19% ] Model time: 364.0 ms, Real-time factor: 0.3175
[  19% ] Model time: 364.5 ms, Real-time factor: 0.3174
[  19% ] Model time: 365.0 ms, Real-time factor: 0.3174
[  19% ] Model time: 365.5 ms, Real-time factor: 0.3173
[  19% ] Model time: 366.0 ms, Real-time factor: 0.3173
[  19% ] Model time: 366.5 ms, Real-time factor: 0.3173
[  19% ] Model time: 367.0 ms, Real-time factor: 0.3172
[  19% ] Model time: 367.5 ms, Real-time factor: 0.3172
[  19% ] Model time: 368.0 ms, Real-time factor: 0.3172
[  19% ] Model time: 368.5 ms, Real-time factor: 0.3172
[  19% ] Model time: 369.0 ms, Real-time factor: 0.3171
[  19% ] Model time: 369.5 ms, Real-time factor: 0.3171
[  19% ] Model time: 370.0 ms, Real-time factor: 0.3171
[  19% ] Model time: 370.5 ms, Real-time factor: 0.3171
[  19% ] Model time: 371.0 ms, Real-time factor: 0.3171
[  19% ] Model time: 371.5 ms, Real-time factor: 0.3171
[  19% ] Model time: 372.0 ms, Real-time factor: 0.3170
[  19% ] Model time: 372.5 ms, Real-time factor: 0.3170
[  19% ] Model time: 373.0 ms, Real-time factor: 0.3170
[  19% ] Model time: 373.5 ms, Real-time factor: 0.3170
[  19% ] Model time: 374.0 ms, Real-time factor: 0.3169
[  19% ] Model time: 374.5 ms, Real-time factor: 0.3169
[  19% ] Model time: 375.0 ms, Real-time factor: 0.3169
[  19% ] Model time: 375.5 ms, Real-time factor: 0.3168
[  19% ] Model time: 376.0 ms, Real-time factor: 0.3168
[  19% ] Model time: 376.5 ms, Real-time factor: 0.3167
[  19% ] Model time: 377.0 ms, Real-time factor: 0.3167
[  19% ] Model time: 377.5 ms, Real-time factor: 0.3167
[  19% ] Model time: 378.0 ms, Real-time factor: 0.3167
[  19% ] Model time: 378.5 ms, Real-time factor: 0.3166
[  19% ] Model time: 379.0 ms, Real-time factor: 0.3166
[  19% ] Model time: 379.5 ms, Real-time factor: 0.3165
[  19% ] Model time: 380.0 ms, Real-time factor: 0.3165
[  20% ] Model time: 380.5 ms, Real-time factor: 0.3165
[  20% ] Model time: 381.0 ms, Real-time factor: 0.3165
[  20% ] Model time: 381.5 ms, Real-time factor: 0.3164
[  20% ] Model time: 382.0 ms, Real-time factor: 0.3164
[  20% ] Model time: 382.5 ms, Real-time factor: 0.3164
[  20% ] Model time: 383.0 ms, Real-time factor: 0.3163
[  20% ] Model time: 383.5 ms, Real-time factor: 0.3163
[  20% ] Model time: 384.0 ms, Real-time factor: 0.3163
[  20% ] Model time: 384.5 ms, Real-time factor: 0.3163
[  20% ] Model time: 385.0 ms, Real-time factor: 0.3162
[  20% ] Model time: 385.5 ms, Real-time factor: 0.3162
[  20% ] Model time: 386.0 ms, Real-time factor: 0.3162
[  20% ] Model time: 386.5 ms, Real-time factor: 0.3162
[  20% ] Model time: 387.0 ms, Real-time factor: 0.3161
[  20% ] Model time: 387.5 ms, Real-time factor: 0.3161
[  20% ] Model time: 388.0 ms, Real-time factor: 0.3161
[  20% ] Model time: 388.5 ms, Real-time factor: 0.3160
[  20% ] Model time: 389.0 ms, Real-time factor: 0.3160
[  20% ] Model time: 389.5 ms, Real-time factor: 0.3160
[  20% ] Model time: 390.0 ms, Real-time factor: 0.3160
[  20% ] Model time: 390.5 ms, Real-time factor: 0.3160
[  20% ] Model time: 391.0 ms, Real-time factor: 0.3159
[  20% ] Model time: 391.5 ms, Real-time factor: 0.3159
[  20% ] Model time: 392.0 ms, Real-time factor: 0.3159
[  20% ] Model time: 392.5 ms, Real-time factor: 0.3158
[  20% ] Model time: 393.0 ms, Real-time factor: 0.3158
[  20% ] Model time: 393.5 ms, Real-time factor: 0.3158
[  20% ] Model time: 394.0 ms, Real-time factor: 0.3158
[  20% ] Model time: 394.5 ms, Real-time factor: 0.3158
[  20% ] Model time: 395.0 ms, Real-time factor: 0.3158
[  20% ] Model time: 395.5 ms, Real-time factor: 0.3157
[  20% ] Model time: 396.0 ms, Real-time factor: 0.3157
[  20% ] Model time: 396.5 ms, Real-time factor: 0.3157
[  20% ] Model time: 397.0 ms, Real-time factor: 0.3156
[  20% ] Model time: 397.5 ms, Real-time factor: 0.3155
[  20% ] Model time: 398.0 ms, Real-time factor: 0.3155
[  20% ] Model time: 398.5 ms, Real-time factor: 0.3154
[  20% ] Model time: 399.0 ms, Real-time factor: 0.3154
[  20% ] Model time: 399.5 ms, Real-time factor: 0.3153
[  20% ] Model time: 400.0 ms, Real-time factor: 0.3153
[  21% ] Model time: 400.5 ms, Real-time factor: 0.3154
[  21% ] Model time: 401.0 ms, Real-time factor: 0.3153
[  21% ] Model time: 401.5 ms, Real-time factor: 0.3153
[  21% ] Model time: 402.0 ms, Real-time factor: 0.3153
[  21% ] Model time: 402.5 ms, Real-time factor: 0.3153
[  21% ] Model time: 403.0 ms, Real-time factor: 0.3153
[  21% ] Model time: 403.5 ms, Real-time factor: 0.3153
[  21% ] Model time: 404.0 ms, Real-time factor: 0.3152
[  21% ] Model time: 404.5 ms, Real-time factor: 0.3152
[  21% ] Model time: 405.0 ms, Real-time factor: 0.3152
[  21% ] Model time: 405.5 ms, Real-time factor: 0.3151
[  21% ] Model time: 406.0 ms, Real-time factor: 0.3152
[  21% ] Model time: 406.5 ms, Real-time factor: 0.3152
[  21% ] Model time: 407.0 ms, Real-time factor: 0.3151
[  21% ] Model time: 407.5 ms, Real-time factor: 0.3151
[  21% ] Model time: 408.0 ms, Real-time factor: 0.3151
[  21% ] Model time: 408.5 ms, Real-time factor: 0.3151
[  21% ] Model time: 409.0 ms, Real-time factor: 0.3150
[  21% ] Model time: 409.5 ms, Real-time factor: 0.3150
[  21% ] Model time: 410.0 ms, Real-time factor: 0.3150
[  21% ] Model time: 410.5 ms, Real-time factor: 0.3150
[  21% ] Model time: 411.0 ms, Real-time factor: 0.3149
